Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Datetime,,,,,
2025-12-10 19:45:00+00:00,687.8800048828125,688.0599975585938,684.239990234375,684.3109741210938,5775089
2025-12-10 20:00:00+00:00,688.47998046875,688.6199951171875,687.0800170898438,687.8699951171875,4930296
2025-12-10 20:15:00+00:00,688.1199951171875,688.8300170898438,687.7949829101562,688.4650268554688,4256048
2025-12-10 20:30:00+00:00,688.375,688.969970703125,687.9500122070312,688.0999755859375,3892055
2025-12-10 20:45:00+00:00,687.4600219726562,688.7000122070312,687.219970703125,688.364990234375,10019435
2025-12-11 14:30:00+00:00,685.5850219726562,685.8200073242188,684.47998046875,685.1400146484375,6154642
2025-12-11 14:45:00+00:00,682.6199951171875,685.7000122070312,682.2899780273438,685.594970703125,5438597
2025-12-11 15:00:00+00:00,685.030029296875,685.3900146484375,682.1649780273438,682.6500244140625,4519432
2025-12-11 15:15:00+00:00,686.260009765625,686.7994995117188,684.5750122070312,685.0,3150610
2025-12-11 15:30:00+00:00,685.77001953125,686.4500122070312,685.3699951171875,686.27001953125,2567224
2025-12-11 15:45:00+00:00,685.739990234375,686.1699829101562,684.0700073242188,685.7698974609375,2787762
2025-12-11 16:00:00+00:00,685.3699951171875,686.1400146484375,684.8900146484375,685.739990234375,2169629
2025-12-11 16:15:00+00:00,684.60498046875,685.780029296875,684.4000244140625,685.3699951171875,1453153
2025-12-11 16:30:00+00:00,686.469970703125,686.72998046875,684.5399780273438,684.6099853515625,2692460
2025-12-11 16:45:00+00:00,685.5,686.969970703125,684.844970703125,686.47998046875,2611603
2025-12-11 17:00:00+00:00,686.719970703125,687.0,685.39501953125,685.52001953125,2029789
2025-12-11 17:15:00+00:00,687.35498046875,687.9099731445312,686.5900268554688,686.719970703125,2418724
2025-12-11 17:30:00+00:00,687.780029296875,688.0350952148438,687.3400268554688,687.3499755859375,1878049
2025-12-11 17:45:00+00:00,687.2899780273438,687.9149780273438,686.97998046875,687.7899780273438,1815982
2025-12-11 18:00:00+00:00,688.010009765625,688.1900024414062,687.0900268554688,687.280029296875,1258671
2025-12-11 18:15:00+00:00,687.625,688.1243896484375,687.4099731445312,688.02001953125,1545286
2025-12-11 18:30:00+00:00,688.530029296875,688.625,687.2999877929688,687.6199951171875,1626404
2025-12-11 18:45:00+00:00,687.9600219726562,688.619873046875,687.760009765625,688.5399780273438,1605525
2025-12-11 19:00:00+00:00,688.25,688.4099731445312,687.8499755859375,687.969970703125,1785473
2025-12-11 19:15:00+00:00,688.6799926757812,688.7899780273438,688.239990234375,688.260009765625,1939762
2025-12-11 19:30:00+00:00,689.0150146484375,689.0499877929688,688.5900268554688,688.6799926757812,2090322
2025-12-11 19:45:00+00:00,688.8300170898438,689.25,688.8200073242188,689.02001953125,2065621
2025-12-11 20:00:00+00:00,688.7100219726562,689.1599731445312,688.6599731445312,688.8300170898438,2044488
2025-12-11 20:15:00+00:00,688.4349975585938,688.9299926757812,688.4099731445312,688.7100219726562,1888945
2025-12-11 20:30:00+00:00,688.4000244140625,688.5499877929688,687.989990234375,688.4400024414062,4030775
2025-12-11 20:45:00+00:00,689.1500244140625,689.1799926757812,688.0900268554688,688.3900146484375,8632586
2025-12-12 14:30:00+00:00,687.9400024414062,688.8800048828125,687.7000122070312,688.1699829101562,5269209
2025-12-12 14:45:00+00:00,687.489990234375,688.1500244140625,687.1699829101562,687.9400024414062,2959743
2025-12-12 15:00:00+00:00,685.9099731445312,687.5399780273438,685.5800170898438,687.4600219726562,5221110
2025-12-12 15:15:00+00:00,683.75,686.1300048828125,683.6300048828125,685.9099731445312,5825571
2025-12-12 15:30:00+00:00,685.2000122070312,685.2100219726562,683.3099975585938,683.75,4705216
2025-12-12 15:45:00+00:00,681.739990234375,685.6099853515625,681.3099975585938,685.2000122070312,5735314
2025-12-12 16:00:00+00:00,681.030029296875,682.4600219726562,680.1799926757812,681.72998046875,7343780
2025-12-12 16:15:00+00:00,681.27001953125,681.7100219726562,679.7000122070312,681.030029296875,4962185
2025-12-12 16:30:00+00:00,680.7000122070312,681.2899780273438,679.1743774414062,681.27001953125,3768948
2025-12-12 16:45:00+00:00,680.5994262695312,680.75,679.6599731445312,680.7000122070312,3196302
2025-12-12 17:00:00+00:00,681.8800048828125,682.1199951171875,680.3300170898438,680.5900268554688,2525923
2025-12-12 17:15:00+00:00,681.4600219726562,683.02001953125,681.3800048828125,681.8800048828125,2427208
2025-12-12 17:30:00+00:00,682.469970703125,682.8499755859375,680.9450073242188,681.4400024414062,2059712
2025-12-12 17:45:00+00:00,682.6699829101562,683.239990234375,682.3699951171875,682.4600219726562,1417831
2025-12-12 18:00:00+00:00,683.6500244140625,684.2100219726562,682.3800048828125,682.6799926757812,2907394
2025-12-12 18:15:00+00:00,683.8800048828125,684.3400268554688,683.0999755859375,683.6500244140625,1900320
2025-12-12 18:30:00+00:00,682.97998046875,683.9000244140625,682.7999877929688,683.8800048828125,2876959
2025-12-12 18:45:00+00:00,682.5399780273438,683.5399780273438,682.469970703125,682.989990234375,1753986
2025-12-12 19:00:00+00:00,681.739990234375,682.6699829101562,681.5499877929688,682.5499877929688,2913771
2025-12-12 19:15:00+00:00,681.4749755859375,682.0700073242188,681.2100219726562,681.72998046875,2212109
2025-12-12 19:30:00+00:00,681.7899780273438,682.27001953125,681.4600219726562,681.489990234375,2327615
2025-12-12 19:45:00+00:00,681.9699096679688,682.2100219726562,681.5499877929688,681.780029296875,1975266
2025-12-12 20:00:00+00:00,681.8200073242188,682.5150146484375,681.4600219726562,681.9600219726562,2873762
2025-12-12 20:15:00+00:00,681.3599853515625,682.0656127929688,681.0999755859375,681.8200073242188,3231818
2025-12-12 20:30:00+00:00,680.8397216796875,681.489990234375,680.0700073242188,681.369873046875,5686810
2025-12-12 20:45:00+00:00,681.72998046875,681.8699951171875,680.72998046875,680.8400268554688,10043487
2025-12-15 14:30:00+00:00,683.6199951171875,685.760009765625,683.5549926757812,685.739990234375,7297117
2025-12-15 14:45:00+00:00,682.4299926757812,683.8712158203125,682.2999877929688,683.6199951171875,5433477
2025-12-15 15:00:00+00:00,681.364990234375,682.5850219726562,681.1400146484375,682.4299926757812,4611252
2025-12-15 15:15:00+00:00,679.8200073242188,681.5,679.25,681.3400268554688,4962594
2025-12-15 15:30:00+00:00,681.7999877929688,681.8200073242188,679.5900268554688,679.8200073242188,4212108
2025-12-15 15:45:00+00:00,681.1500244140625,682.1599731445312,680.7349853515625,681.7999877929688,3238518
2025-12-15 16:00:00+00:00,681.030029296875,681.8892211914062,680.5599975585938,681.1400146484375,2392027
2025-12-15 16:15:00+00:00,682.7899780273438,683.0599975585938,680.969970703125,681.0399780273438,2641367
2025-12-15 16:30:00+00:00,680.5499877929688,682.9199829101562,680.4099731445312,682.7899780273438,3604415
2025-12-15 16:45:00+00:00,680.8800048828125,681.739990234375,680.1400146484375,680.5700073242188,2944774
2025-12-15 17:00:00+00:00,680.8300170898438,681.3300170898438,680.5700073242188,680.8800048828125,1806846
2025-12-15 17:15:00+00:00,680.6500244140625,681.0999755859375,680.2100219726562,680.8099975585938,1798014
2025-12-15 17:30:00+00:00,681.1900024414062,681.4500122070312,680.0700073242188,680.6500244140625,2083109
2025-12-15 17:45:00+00:00,680.50439453125,681.4000244140625,679.4199829101562,681.1799926757812,2714082
2025-12-15 18:00:00+00:00,680.97998046875,681.0999755859375,680.0050048828125,680.5,1508907
2025-12-15 18:15:00+00:00,679.97998046875,681.1900024414062,679.510009765625,680.97998046875,1655294
2025-12-15 18:30:00+00:00,680.280029296875,680.4000244140625,679.6199951171875,679.97998046875,1640748
2025-12-15 18:45:00+00:00,681.02001953125,681.4000244140625,680.1900024414062,680.2899780273438,1573908
2025-12-15 19:00:00+00:00,680.7999877929688,681.5496826171875,680.7899780273438,681.02001953125,1956889
2025-12-15 19:15:00+00:00,680.8355102539062,681.159912109375,680.4400024414062,680.7999877929688,2038507
2025-12-15 19:30:00+00:00,680.60498046875,681.0900268554688,680.510009765625,680.8350219726562,1594274
2025-12-15 19:45:00+00:00,681.689697265625,681.780029296875,680.4400024414062,680.5999755859375,2323931
2025-12-15 20:00:00+00:00,681.280029296875,681.739990234375,681.02001953125,681.6900024414062,2272820
2025-12-15 20:15:00+00:00,681.0700073242188,681.5850219726562,680.6900024414062,681.280029296875,3146357
2025-12-15 20:30:00+00:00,680.6900024414062,681.3350219726562,680.5499877929688,681.0900268554688,3473704
2025-12-15 20:45:00+00:00,680.7100219726562,681.5999755859375,680.6099853515625,680.6898803710938,10040345
2025-12-16 14:30:00+00:00,678.6500854492188,680.5001220703125,678.1500244140625,679.22998046875,7781025
2025-12-16 14:45:00+00:00,680.7899780273438,681.02001953125,677.6799926757812,678.72998046875,4327822
2025-12-16 15:00:00+00:00,679.3150024414062,681.0800170898438,678.97998046875,680.8200073242188,3366682
2025-12-16 15:15:00+00:00,677.6900024414062,679.530029296875,676.4400024414062,679.280029296875,4501206
2025-12-16 15:30:00+00:00,678.1099853515625,678.6900024414062,677.02001953125,677.7100219726562,3743138
2025-12-16 15:45:00+00:00,679.0,679.4149780273438,677.5800170898438,678.1400146484375,2681185
2025-12-16 16:00:00+00:00,677.739990234375,679.32177734375,677.469970703125,678.989990234375,3024357
2025-12-16 16:15:00+00:00,677.135009765625,677.8599853515625,676.8099975585938,677.739990234375,2074689
2025-12-16 16:30:00+00:00,677.375,677.739990234375,676.6099853515625,677.1400146484375,1940482
2025-12-16 16:45:00+00:00,678.280029296875,678.489990234375,677.0399780273438,677.364990234375,1904708
2025-12-16 17:00:00+00:00,678.5800170898438,678.760009765625,677.4600219726562,678.2999877929688,1865160
2025-12-16 17:15:00+00:00,677.3800048828125,678.9400024414062,677.02001953125,678.5800170898438,1580573
2025-12-16 17:30:00+00:00,676.7100219726562,678.280029296875,676.3049926757812,677.3748168945312,1879466
2025-12-16 17:45:00+00:00,675.5999755859375,677.1300048828125,675.4199829101562,676.739990234375,2394088
2025-12-16 18:00:00+00:00,676.0499877929688,676.0700073242188,674.97998046875,675.6099853515625,3486242
2025-12-16 18:15:00+00:00,675.5900268554688,676.2000122070312,675.3400268554688,676.0399780273438,1863518
2025-12-16 18:30:00+00:00,677.8400268554688,677.9299926757812,675.5599975585938,675.5900268554688,2848087
2025-12-16 18:45:00+00:00,677.8599853515625,678.6099853515625,677.6400146484375,677.8599853515625,2680636
2025-12-16 19:00:00+00:00,676.1500244140625,677.9000244140625,676.010009765625,677.8499755859375,4147051
2025-12-16 19:15:00+00:00,677.0499877929688,677.0800170898438,675.8599853515625,676.155029296875,2837582
2025-12-16 19:30:00+00:00,677.9349975585938,678.1300048828125,676.9299926757812,677.0399780273438,2196476
2025-12-16 19:45:00+00:00,677.9400024414062,678.5800170898438,677.4901123046875,677.9500122070312,4060091
2025-12-16 20:00:00+00:00,678.3200073242188,679.010009765625,677.6300048828125,677.9400024414062,3907056
2025-12-16 20:15:00+00:00,679.2000122070312,679.260009765625,678.260009765625,678.3300170898438,2582893
2025-12-16 20:30:00+00:00,679.989990234375,680.5599975585938,679.1699829101562,679.1950073242188,5446733
2025-12-16 20:45:00+00:00,678.8599853515625,680.4099731445312,678.8200073242188,680.0,11654079
2025-12-17 14:30:00+00:00,678.52001953125,680.4349975585938,678.1099853515625,679.8900146484375,7388264
2025-12-17 14:45:00+00:00,679.2650146484375,679.52001953125,677.5999755859375,678.52001953125,4030126
2025-12-17 15:00:00+00:00,678.8699951171875,679.6799926757812,678.2100219726562,679.260009765625,2754651
2025-12-17 15:15:00+00:00,678.9299926757812,679.3699951171875,678.1099853515625,678.8800048828125,2251524
2025-12-17 15:30:00+00:00,676.0399780273438,679.1699829101562,675.594970703125,678.9199829101562,4194726
2025-12-17 15:45:00+00:00,674.5599975585938,676.4199829101562,674.02001953125,676.030029296875,5652376
2025-12-17 16:00:00+00:00,673.7100219726562,675.7000122070312,673.6699829101562,674.5499877929688,3777166
2025-12-17 16:15:00+00:00,674.635009765625,675.389892578125,673.4299926757812,673.7000122070312,3321691
2025-12-17 16:30:00+00:00,674.3399047851562,674.760009765625,673.5045166015625,674.6300048828125,2861748
2025-12-17 16:45:00+00:00,674.22998046875,674.739990234375,673.0700073242188,674.3099975585938,2614504
2025-12-17 17:00:00+00:00,673.4000244140625,674.489990234375,673.0800170898438,674.219970703125,2862678
2025-12-17 17:15:00+00:00,674.1500244140625,675.0499877929688,673.1799926757812,673.39501953125,2013076
2025-12-17 17:30:00+00:00,673.5999755859375,675.0700073242188,673.469970703125,674.1599731445312,1535325
2025-12-17 17:45:00+00:00,673.7999877929688,674.0999755859375,673.0,673.6099853515625,1981526
2025-12-17 18:00:00+00:00,673.4398803710938,674.8765258789062,673.375,673.8099975585938,1606628
2025-12-17 18:15:00+00:00,673.3699951171875,673.7664794921875,673.02001953125,673.4199829101562,2260086
2025-12-17 18:30:00+00:00,672.7100219726562,673.6199951171875,672.0800170898438,673.3599853515625,3133511
2025-12-17 18:45:00+00:00,672.5549926757812,673.010009765625,672.1599731445312,672.7100219726562,3364669
2025-12-17 19:00:00+00:00,672.6500244140625,672.8699951171875,672.0549926757812,672.5549926757812,2909373
2025-12-17 19:15:00+00:00,672.469970703125,673.0,672.3300170898438,672.6400146484375,2605566
2025-12-17 19:30:00+00:00,672.7100219726562,672.9199829101562,672.219970703125,672.4600219726562,2781369
2025-12-17 19:45:00+00:00,673.1300048828125,673.2977905273438,672.5900268554688,672.7100219726562,2781855
2025-12-17 20:00:00+00:00,672.7899780273438,673.3200073242188,672.4149780273438,673.1199951171875,3044575
2025-12-17 20:15:00+00:00,672.52001953125,673.239990234375,672.239990234375,672.760009765625,2741923
2025-12-17 20:30:00+00:00,672.7899780273438,672.9000244140625,671.9500122070312,672.530029296875,3547906
2025-12-17 20:45:00+00:00,671.2999877929688,673.0,671.1950073242188,672.7899780273438,13790617
2025-12-18 14:30:00+00:00,676.280029296875,678.5900268554688,676.0800170898438,677.5,9461589
2025-12-18 14:45:00+00:00,678.0599975585938,678.3099975585938,675.6900024414062,676.280029296875,4668338
2025-12-18 15:00:00+00:00,676.739990234375,678.4401245117188,676.2799072265625,678.0599975585938,3550257
2025-12-18 15:15:00+00:00,679.010009765625,679.1099853515625,676.1400146484375,676.739990234375,4190668
2025-12-18 15:30:00+00:00,680.4600219726562,680.5999755859375,678.6799926757812,679.010009765625,4357820
2025-12-18 15:45:00+00:00,680.0300903320312,680.52001953125,679.6649780273438,680.4600219726562,2986968
2025-12-18 16:00:00+00:00,679.9349975585938,680.739990234375,679.8300170898438,680.030029296875,2330278
2025-12-18 16:15:00+00:00,679.7449951171875,680.3900146484375,679.52001953125,679.9349975585938,2072581
2025-12-18 16:30:00+00:00,680.27001953125,680.7100219726562,679.739990234375,679.739990234375,2611758
2025-12-18 16:45:00+00:00,679.5599975585938,680.375,679.3250122070312,680.260009765625,2123329
2025-12-18 17:00:00+00:00,676.4400024414062,679.5706787109375,675.989990234375,679.5499877929688,5535354
2025-12-18 17:15:00+00:00,675.780029296875,676.5499877929688,674.9000244140625,676.4199829101562,5433874
2025-12-18 17:30:00+00:00,678.260009765625,678.260009765625,675.47998046875,675.7899780273438,3460079
2025-12-18 17:45:00+00:00,678.3699951171875,678.6900024414062,677.3201293945312,678.260009765625,3076631
2025-12-18 18:00:00+00:00,678.3300170898438,678.8699951171875,677.5800170898438,678.3599853515625,2212008
2025-12-18 18:15:00+00:00,678.8250122070312,679.0900268554688,678.2999877929688,678.3099975585938,2017263
2025-12-18 18:30:00+00:00,678.8900146484375,679.7000122070312,678.8300170898438,678.8300170898438,1693773
2025-12-18 18:45:00+00:00,678.2750244140625,678.9400024414062,678.0399780273438,678.8800048828125,2234846
2025-12-18 19:00:00+00:00,677.4650268554688,678.3099975585938,676.5900268554688,678.22998046875,3954899
2025-12-18 19:15:00+00:00,677.1500244140625,677.47998046875,676.6699829101562,677.469970703125,2877699
2025-12-18 19:30:00+00:00,676.3200073242188,677.2999877929688,676.1900024414062,677.1599731445312,2532027
2025-12-18 19:45:00+00:00,675.719970703125,677.3099975585938,675.3200073242188,676.3150024414062,3235339
2025-12-18 20:00:00+00:00,677.3699951171875,677.4199829101562,675.4500122070312,675.7100219726562,3462380
2025-12-18 20:15:00+00:00,677.6300048828125,677.8499755859375,676.8699951171875,677.3699951171875,3713895
2025-12-18 20:30:00+00:00,678.1699829101562,678.3900146484375,677.3900146484375,677.6199951171875,4274442
2025-12-18 20:45:00+00:00,676.47998046875,678.5499877929688,676.4099731445312,678.1500244140625,11568108
2025-12-19 14:30:00+00:00,679.4099731445312,679.4149780273438,676.469970703125,676.5900268554688,10558523
2025-12-19 14:45:00+00:00,679.8200073242188,679.9099731445312,678.7999877929688,679.4099731445312,4598015
2025-12-19 15:00:00+00:00,679.5800170898438,680.52001953125,679.2100219726562,679.8099975585938,4375476
2025-12-19 15:15:00+00:00,679.1900024414062,679.97998046875,678.4500122070312,679.5900268554688,3155219
2025-12-19 15:30:00+00:00,679.25,680.114990234375,678.7000122070312,679.1900024414062,3559706
2025-12-19 15:45:00+00:00,678.97998046875,679.4400024414062,678.6599731445312,679.27001953125,3122763
2025-12-19 16:00:00+00:00,679.6500244140625,680.2750244140625,678.5599975585938,678.969970703125,7429216
2025-12-19 16:15:00+00:00,680.1699829101562,680.219970703125,679.4500122070312,679.6699829101562,1935668
2025-12-19 16:30:00+00:00,679.7849731445312,680.530029296875,679.7849731445312,680.1900024414062,2158479
2025-12-19 16:45:00+00:00,679.6950073242188,680.1749877929688,679.3400268554688,679.7949829101562,1852708
2025-12-19 17:00:00+00:00,680.1400146484375,680.2249755859375,679.6300048828125,679.7000122070312,1677978
2025-12-19 17:15:00+00:00,680.6799926757812,680.8350219726562,680.1500244140625,680.1500244140625,2185285
2025-12-19 17:30:00+00:00,680.4749755859375,680.8200073242188,680.3099975585938,680.6900024414062,1644309
2025-12-19 17:45:00+00:00,680.655029296875,681.0579833984375,680.3499755859375,680.47998046875,1546943
2025-12-19 18:00:00+00:00,680.9199829101562,680.9949951171875,680.469970703125,680.655029296875,1323849
2025-12-19 18:15:00+00:00,680.75,681.0900268554688,680.6400146484375,680.9249877929688,1202114
2025-12-19 18:30:00+00:00,680.3599853515625,680.8599853515625,680.1799926757812,680.77001953125,1659157
2025-12-19 18:45:00+00:00,680.2249755859375,680.60498046875,680.1699829101562,680.3790283203125,1063326
2025-12-19 19:00:00+00:00,680.5899047851562,680.760009765625,680.219970703125,680.219970703125,1706706
2025-12-19 19:15:00+00:00,680.6400146484375,680.7999877929688,680.469970703125,680.5900268554688,1118940
2025-12-19 19:30:00+00:00,680.7901000976562,680.9398803710938,680.52001953125,680.6400146484375,1528485
2025-12-19 19:45:00+00:00,680.5900268554688,681.0,680.5449829101562,680.7999877929688,2128167
2025-12-19 20:00:00+00:00,680.4400024414062,680.8300170898438,680.3599853515625,680.5900268554688,2522573
2025-12-19 20:15:00+00:00,680.4849853515625,680.7449951171875,680.3400268554688,680.4299926757812,2722883
2025-12-19 20:30:00+00:00,679.9400024414062,680.6649780273438,679.6099853515625,680.489990234375,3765502
2025-12-19 20:45:00+00:00,680.5900268554688,680.719970703125,679.6799926757812,679.9400024414062,15295204
2025-12-22 14:30:00+00:00,683.22998046875,684.530029296875,682.9400024414062,683.9400024414062,6061395
2025-12-22 14:45:00+00:00,683.969970703125,684.135009765625,683.0800170898438,683.219970703125,2839055
2025-12-22 15:00:00+00:00,682.969970703125,684.1199951171875,682.8900146484375,683.9749755859375,2160221
2025-12-22 15:15:00+00:00,683.77001953125,683.9299926757812,682.9400024414062,682.989990234375,1969174
2025-12-22 15:30:00+00:00,683.719970703125,683.989990234375,682.6799926757812,683.77001953125,2472551
2025-12-22 15:45:00+00:00,683.6500244140625,683.97998046875,683.5800170898438,683.719970703125,1733643
2025-12-22 16:00:00+00:00,684.64501953125,684.6699829101562,683.6400146484375,683.6400146484375,1689658
2025-12-22 16:15:00+00:00,684.6699829101562,684.9749755859375,684.530029296875,684.6400146484375,2366225
2025-12-22 16:30:00+00:00,684.3699951171875,684.780029296875,684.3599853515625,684.6699829101562,1415417
2025-12-22 16:45:00+00:00,684.9500122070312,684.9500122070312,684.3599853515625,684.3699951171875,1290052
2025-12-22 17:00:00+00:00,684.8049926757812,685.0800170898438,684.6749877929688,684.9600219726562,1513556
2025-12-22 17:15:00+00:00,684.6500244140625,684.9650268554688,684.52001953125,684.8099975585938,1368101
2025-12-22 17:30:00+00:00,684.7899780273438,684.9299926757812,684.5599975585938,684.6500244140625,1098202
2025-12-22 17:45:00+00:00,685.2100219726562,685.3599853515625,684.6849975585938,684.7899780273438,1549098
2025-12-22 18:00:00+00:00,684.8099975585938,685.219970703125,684.780029296875,685.2100219726562,1371365
2025-12-22 18:15:00+00:00,684.7150268554688,684.8400268554688,684.3499755859375,684.8099975585938,1606040
2025-12-22 18:30:00+00:00,684.75,684.9099731445312,684.6300048828125,684.7100219726562,893837
2025-12-22 18:45:00+00:00,684.5050048828125,684.780029296875,684.3699951171875,684.739990234375,1037896
2025-12-22 19:00:00+00:00,684.2999877929688,684.5700073242188,684.2150268554688,684.5,1194610
2025-12-22 19:15:00+00:00,684.719970703125,684.75,684.2050170898438,684.2999877929688,1548126
2025-12-22 19:30:00+00:00,684.739990234375,685.010009765625,684.719970703125,684.72998046875,1631046
2025-12-22 19:45:00+00:00,684.7899780273438,684.8599853515625,684.6649780273438,684.739990234375,1713411
2025-12-22 20:00:00+00:00,684.760009765625,684.9600219726562,684.6649780273438,684.7899780273438,2141376
2025-12-22 20:15:00+00:00,684.9249877929688,685.0399780273438,684.7100219726562,684.760009765625,2382772
2025-12-22 20:30:00+00:00,684.9149780273438,685.14990234375,684.875,684.9249877929688,3374306
2025-12-22 20:45:00+00:00,684.7899780273438,685.0449829101562,684.6099853515625,684.915771484375,7413300
2025-12-23 14:30:00+00:00,685.7750244140625,685.7999877929688,683.8699951171875,683.9199829101562,4341829
2025-12-23 14:45:00+00:00,685.4099731445312,686.25,685.0999755859375,685.780029296875,2626459
2025-12-23 15:00:00+00:00,684.760009765625,685.489990234375,684.3599853515625,685.4100952148438,3380846
2025-12-23 15:15:00+00:00,685.239990234375,685.5650024414062,684.739990234375,684.75,1838655
2025-12-23 15:30:00+00:00,686.0999755859375,686.1849975585938,685.2302856445312,685.239990234375,1951443
2025-12-23 15:45:00+00:00,686.3200073242188,686.4849853515625,685.8599853515625,686.0999755859375,2093188
2025-12-23 16:00:00+00:00,686.4500122070312,686.6300048828125,686.2550048828125,686.3300170898438,2300424
2025-12-23 16:15:00+00:00,686.4920043945312,686.739990234375,686.4500122070312,686.4500122070312,1599880
2025-12-23 16:30:00+00:00,686.6900024414062,686.7849731445312,686.3599853515625,686.4949951171875,1229980
2025-12-23 16:45:00+00:00,686.8900146484375,687.0087890625,686.655029296875,686.6950073242188,1543733
2025-12-23 17:00:00+00:00,686.9400024414062,687.0200805664062,686.6599731445312,686.9000244140625,1399738
2025-12-23 17:15:00+00:00,687.0700073242188,687.219970703125,686.8699951171875,686.9450073242188,1948681
2025-12-23 17:30:00+00:00,687.0449829101562,687.19970703125,686.8900146484375,687.0599975585938,1360885
2025-12-23 17:45:00+00:00,686.9849853515625,687.1199951171875,686.7899780273438,687.0399780273438,3371197
2025-12-23 18:00:00+00:00,687.3400268554688,687.3599853515625,686.9199829101562,686.989990234375,1405364
2025-12-23 18:15:00+00:00,687.5449829101562,687.7299194335938,687.2650146484375,687.3400268554688,1602562
2025-12-23 18:30:00+00:00,687.6599731445312,687.7000122070312,687.5250244140625,687.5499877929688,1253008
2025-12-23 18:45:00+00:00,687.530029296875,687.7000122070312,687.510009765625,687.6599731445312,1354510
2025-12-23 19:00:00+00:00,687.7097778320312,687.8250122070312,687.4949951171875,687.530029296875,1375106
2025-12-23 19:15:00+00:00,687.875,687.9199829101562,687.7000122070312,687.7050170898438,1576064
2025-12-23 19:30:00+00:00,687.8200073242188,687.9149780273438,687.7100219726562,687.8699951171875,1243584
2025-12-23 19:45:00+00:00,687.8350219726562,687.9299926757812,687.760009765625,687.8200073242188,1451375
2025-12-23 20:00:00+00:00,687.885009765625,688.030029296875,687.8200073242188,687.8350219726562,2011428
2025-12-23 20:15:00+00:00,687.8499755859375,688.0,687.7750244140625,687.8900146484375,2201245
2025-12-23 20:30:00+00:00,687.7449951171875,688.0,687.72998046875,687.8400268554688,2215211
2025-12-23 20:45:00+00:00,687.9099731445312,688.2000122070312,687.6400146484375,687.739990234375,7508657
2025-12-24 14:30:00+00:00,688.280029296875,688.6900024414062,687.7999877929688,687.9500122070312,3053993
2025-12-24 14:45:00+00:00,688.5999755859375,688.72998046875,688.219970703125,688.2750244140625,1784665
2025-12-24 15:00:00+00:00,689.0349731445312,689.0800170898438,688.510009765625,688.5900268554688,2036398
2025-12-24 15:15:00+00:00,689.1649780273438,689.2150268554688,688.8200073242188,689.0349731445312,1802216
2025-12-24 15:30:00+00:00,689.25,689.280029296875,689.0125122070312,689.1599731445312,2024058
2025-12-24 15:45:00+00:00,689.469970703125,689.489990234375,689.1900024414062,689.2249755859375,1453694
2025-12-24 16:00:00+00:00,689.8900146484375,689.9039916992188,689.3699951171875,689.4650268554688,3453185
2025-12-24 16:15:00+00:00,689.9650268554688,689.97998046875,689.6500244140625,689.89501953125,1529374
2025-12-24 16:30:00+00:00,690.47998046875,690.47998046875,689.8892211914062,689.9650268554688,2315794
2025-12-24 16:45:00+00:00,690.3699951171875,690.4849853515625,690.25,690.469970703125,1211440
